sentiment,text,ga_sentiment,ga_text,ga_probs,ga_num_changes,ga_lev_ratio,ga_flipped_sentiment,ga_percent_change,probs
1,pick up never got the respect it should have  it works on many levels  and has a complicated but followable plot  the actors involved give some of their finest performances  annmargret  roy scheider  and john glover are perfectly cast and provide deep character portrayals  notable too are vanity  who should have parlayed this into a serious acting career given the unexpected ability she shows  and kelly preston  who's character will haunt you for a few days  anyone who likes action combined with a gritty complicated story will enjoy this ,0,pick up never got the regard it should have it works on many levels and has a separate but followable plot the actors implicated give some of their concerted performances annmargret roy scheider and john glover are utterly cast and provide for character portrayals notable too are vanity who should have parlayed this into a grievous acting career given the unexpected ability she shows and kelly preston who's character will haunt you for a few days anyone who likes action combined with a exmrs complicate story will enjoy this,0.2626745998859405,9,0.924510717614166,Y,0.1,0.981723427772522
1,this is just about in the same league as the black cat' although i'd give this a rather than a  that's praise indeed for a film that has been so badly underrated that it is amazing the invisible ray' is part horror  part drama and certainly part scifi  for a movie made in the scifi elements were a good deal ahead of their time  the mixture of horror  drama and scifi are a perfect blend  while the acting on the part of lugosi and karloff couldn't be better director lambert hillyer captures a lot of elements that james whale did so often  what i'm saying is that this film is eerie and well shot  the scene with the gargoyles outside of lugosi's room is a perfect example of the mood  it's a standout moment in the film  which is so sadly missing in today's movies of the genre as with the black cat' and island of lost souls' i can't understand why this film has yet to be released on dvd  when you consider some of the junk that's already been transferred to dvd it's that much more puzzling anyway  watch this film if you get the chance  when it's released on dvd grab it fast and put it in an honored spot within your dvd library ,0,this is just about in the same association as the ebony cat' although i'd give this a rather than a that's praise indeed for a film that has been so poorly underrated that it is not the same ray' is part horror part drama and doubtless part scifi for a movie made in the scifi elements were a good deal ahead of their time the mixing of horror drama and scifi are a perfect mixing while the acting on the part of lugosi and karloff couldn't be nicer director lambert hillyer capture a lot of elements that james whale did so often what i'm saying is that this film is eerie and cold shot the scene with the gargoyles outside of lugosi's room is a perfect example of the mood it's a freshman moment in the film which is so sadly missing in today's movies of the genre as with the black cat' and island of lost souls' i can't understand why this filmmaking has potential to be released on dvd when you consider some of the junk that's already been transferred to dvd it's that much more puzzling anyway watch this film if you get the chance when it's emitted on dvd grab it fast and put it in an honored spot within your dvd library,0.3875759840011597,15,0.9391534391534392,Y,0.07,0.979411005973816
1,i'm usually not too into a specific show save for the o c   desperate housewives  hey  i am   but  no kidding  after one episode of reunion i was hooked i can't even say how bummed i was that it's timeslot conflicted with bush's speech last night because i was really looking forward to the episode  which will now air next thursday  again  that conflict was disadvantageous because  being a new show  it needs to build up a following and having the second episode pushed back a week kills some momentum that said  tv doesn't always have to be emmy worthy to be enjoyable  i don't expect reunion to take home any prizes  but i do expect it will be able to capture my attention all season  ever watch the first few episodes of a beloved show years later  sometimes you wonder how you ever got hooked  character building takes some time the one episode for each year idea is wonderful  in my opinion  the only other show i can recall doing something similar is with each episode being an hour  and having an eventful year is more realistic than a day that eventful  please give this show a shot  relax about art form  it's just tv ,0,i'm usually not too into a specific show save for the o c hopeless y hey i am but no kidding after one episode of reunion i was hooked i can't even say how bummed i was that it's timeslot conflicted with bush's speech last night because i was really looking forward to the episode which will now air next thursday again that feuds was disadvantageous because being a new show it needs to build up a following and having the second event pushed back a week kills some momentum that said tv doesn't always have to be emmy worthy to be enjoyable i don't expect reunion to take home any prizes but i do expect it will be able to capture my attention all season ever watch the first few spells of a beloved show years later sometimes you wonder how you ever got hook character building takes some time the someone episode for each year that is already in my opinion the only other show i can recall doing something similar is with each incident being an hour and having an eventful annual is more so than a day that eventful please afford this show a shot relax about art form it's just tv,0.2124810814857483,13,0.9399005874378672,Y,0.06,0.9414135813713074
0,uma thurman plays sissy  a young woman with a gypsy spirit and freakishly large thumbs who hitchhikes crosscountry  eventually finding her true place amongst a group of peyoteenlightened cowgirls on a ranch devoted to preserving the whooping crane  rain bow  phoenix is their lesbian leader  bonanza jellybean  who falls in love with sissy  thumbs or not  gus van sant directed and adapted tom robbins' book  but his satire has no primary target and just skitters all over the map  like sissy maybe that was his goal  but it's not involving for an audience  notorious boxoffice flop wasn't so much panned as it was ignored  and one can see why  it's a series of sketches in search of a plot  and the performances  directorial touches and cinematography are all variable  thurman is a stitch posing alongside the highway trying to get a ride  but this pretty much put the kibosh on phoenix's career  writer buck henry who didn't write this  but perhaps should have gives the most assured performance as the doctor who works on one of those thumbs two thumbs down ,1,uma bullock performs sissy a young woman with a good spirit and freakishly large thumbs who loved crosscountry eventually finding her true place amongst a group of peyoteenlightened cowgirls on a volume devoted to preserving the whooping crane rain bow phoenix is their lesbian leader bonanza jellybean who falls in love with your thumbs or not gus van sant directed and adapted tom robbins' book but his satire has no primary target and just skitters all over the map like sissy maybe that was his goal but it's not involving for an audience notorious boxoffice flop wasn't so much evilness as it was ignored and one can see why it's a series of sketches in search of a plot and the performances directorial touching and cinematography are all variable thurman is a stitch posing alongside the highway trying to get a ride but this pretty well brought the kibosh on phoenix's career writer buck henry who didn't write this but perhaps should have gives the most assured performance as the doctor who works on one of those thumbs two thumbs down,0.7770082354545593,10,0.9482676791646892,Y,0.06,0.0906415656208992
0,no way this overly simplistic script  with basically one character  should be interpreted as feature entertainment  in reality it has about enough material for an eighteen minute short  and even that would seriously tax your attention span  zero characters beyond noble willingham are developed  the never ending closeups of lips and telephones are sleep inducing  and the script is so underdeveloped that a chimpanzee could have written it  in fact this whole sad thing shouldn't have even been put on film  a tape recording would have been more than sufficient to put you to sleep  definitely not recommended   merk,1,no way this exceedingly meticulous and with basically a character should be interpreted as feature entertainments in realities it has about enough material for an eighteen pedal short and even that would seriously tax your attention span zero characters beyond noble willingham are developed the never ending closeups of tongues and telephones are sleep inducing and the script is so untapped that a chimpanzee could have written it in fact this entirety sad aspect shouldn't have even been put on film a tape recording would have been more than sufficient to mise you to sleep definitely not recommended merk,0.5982242822647095,12,0.9119086460032626,Y,0.12,0.00836523063480854
1,the most succinct way to describe ride with the devil is with but one wor authenticity  i will not rehash what has already been said about this wonderous film  but i would like to say how much the historical research and painstaking attention to detail the crew no doubt went through was appreciated by this filmgoer as a student of history familiar with the period and setting of this film  i must say that this production is one of the most accurate fictional films regarding bleeding kansas yes there were liberties taken on the actual events  as all fiction is apt to do  but the overall feel of the film is genuine  authentic costumes  authentic attitudes no pc hindsight here even the actors look authentic even jewel kilcher who has a small part in the film looked like she stepped form a mid th century photograph a few viewers i talked with have expressed their incredulity at the stylized dialog  they cannot believe that th century farmers would talk like poetswhat they don't realize is that in this age of verbal slobbishness  the american public public of the th century was a surprisingly literate and eloquent bunch  these people were raised on shakespeare and the king james version of the bible  the screenwriters reconstructed the most likely verbal styles of these people  judging from documentation of the time  the stylized dialog just adds to the magical atmosphere of the film but in addition to a historical document  this film works on a visceral level as well  beautifully photographed and performed  it harkens back to the days of the great western epics  the raid on lawrence  kansas  done so many times before in so many other  lesser films is portrayed with a sense of urgency that puts the viewer right in the midst of the action romance  adventure  moral and ethical conflict this film has everything a discerning moviegoer could want  in a year that was dominated by overhyped garbage like american beauty  this great artwork was buried by an indifferent studio system  but i am certain that ride with the devil will be given it's due in the coming years  please rent this film  you will not be disappointed ,0,the most succinctly attempts to described ride with the devil is with but no wor authenticity i will not rehash what has already been said about this wonderous film but i would like to say how much the historical research and laborious attention to detail the crew no doubt went through was made by this filmgoer as a student of history familiar with the timeframe and setting of this film i must say that this production is one of the most accurate bogus movies regarding hemorrhage kansas yes there were civic taken on the factual events as all fiction is apt to do but the overall feel of the film is genuine genuine costumes authentic attitudes no pc hindsight here even the actors look authentic even jewel kilcher who has a small part in the film looked like she stepped form a mid th century photograph a few minutes i talked with have expressed their incredulity at the stylized dialog they cannot believe that th century farmers would talk like poetswhat they don't realize is that in this age of verbal slobbishness the american public public of the th century was a surprisingly literate and telling bunch these people were raised on shakespeare and the king james version of the bibles the screenwriters reconstructed the most likely the styles of these gens judging from documentation of the timeframe the stylized dialog just add to the magical atmosphere of the film but in addition to a historical document this film works on a visceral grades as bah beautifully photographed and performed it harkens backwards to the days of the great west epics the raid on lawrence oklahoma done so many times before in so many other lesser films is portrayed with a sense of urgency that puts the viewer right in the midst of the actions romance adventure moral and ethical conflict this film has everything a discerning moviegoer could want in a year that was dominated by overhyped garbage like american beauty this great artwork was buried by an indifferent studios system but i am certain that ride with the devil will be given it's due in the coming years please rent this film you will not be disappointed,0.28662824630737305,27,0.9515977443609024,Y,0.07,0.9961297512054444
1,oh  it's an excellent piece of work  to be sure  in fact  several of the best scenes in cinema  or at least in bergman's cinema  are to be found in this film  liv ullmann and max von sydow are as good as you would expect  do these two give bad performances  sven nykvist delivers some masterful  although unconventionally masterful  cinematography  the script is quite good  especially in individual scenes  sometimes the film lags  and the pace is uneven  though probably intentionally  so what's the problem  well  the film is too bleak for its own good  other bergman films are similarly bleak  but nowhere near this harsh  eventually  i just gave up and i started to become a little irritated  i was greatly affected often during the film  but  by the end  i felt uninvolved  it's a great film  but i doubt i'd ever watch it again  nor suggest it to friends  or  if i did suggest it  i'd be very sure to warn them of what's ahead  ,0,oh it's an interesting chunk of work to be sure in fact several of the best image in filmmaking or at least in bergman's cinema are to be found in this film liv ullmann and max von sydow are as good as you would expect do these two give bad representations sven nykvist delivers some ideas although unconventionally masterful was the script is quite good especially in individual scenes sometimes the film lags and the pace is uneven and probably intentionally so what's the problem well the film is too bleak for its own alright other bergman films are similarly bleak but nowhere near this harsh eventually i just gave up and i wanted to become a little irritated i was greatly affected often during the film but by the end i felt uninvolved it's a bad film but i doubt i'd ever watch it again nor suggest it to friends or if i did suggest it i'd be very sure to warn them of what's ahead,0.2098992019891739,11,0.9194520547945204,Y,0.07,0.9940367937088012
0,it's one of those dramas that's so bad that it almost hits the point of being very funny  the script is absolutely dire  direction appalling  lighting purely armature  the only thing letting it down from a true so bad it's good feel is that the sound design is only quite ba it adds no suspense to the story although trying hard  but doesn't at least destroy any speeches  there's continuity problems of seasons of out door shots throughout  and finally last but not least the acting is appalling  for a professional production it very much has the feel of a university media project you have to feel sorry for the sorry for anyone who had to put their names to this ,1,it's one of those dramas that's so mala that it almost hits the facet of being very funny the script is absolutely the direction is lighting purely armature the only thing letting it down from a true so naughty it's good feel is that the sound design is only quite ba it means no suspense to the story although strive hard but doesn't at least destroy any rhetoric there's continuity problems of seasons of out stargate shots throughout and finally last but not least the acting is horrifying for a professional production it very highly has the feel of a social media project you have to feel sorry for the sorry for anyone who had to put their names to this,0.9521321654319764,12,0.9170437405731524,Y,0.1,0.007637413218617439
1,utterly tactical  strange watch for the kinky moment of a dropdead gorgeous blonde acting as pullstring doll for some rich folks  pointless but undoubtedly compelling latenight feature  this unhinged french production is a stew of perplexedly unfocused ideas and random plot illustrations centred on its very charismatic stars if somewhat antiheroes alain delon and charles bronson  really they don't get to do all that much  especially during the confined  lengthy midsection where they hide themselves in a building during the christmas break to crack a safe with possible combinations  oh fun  but this is when the odd  if intriguing relationship is formed between delon and bronson's characters  after a manipulative battle of wills and childishly sly games against each other  the two come to an understanding that sees them honour each other's involvement and have a mutual respect  this would go on to play a further part in the twisty second half of the story with that undetectable curveball  still their encounters early on suggest there's more  but what we get is vague and this is magnified by that 'what just happen there ' ending that might just make you jump  yeeeeaaaaah  glad to get that out of the system  the pacing is terribly slow  but placidly measured for it and this seems purposely done to exhaust with its edgy  nervous underlining tension  watch as the same process is repeated over and over again  and you know something is not quite right and the scheming eventually comes into play  now everything that does happen feels too spontaneous  but the climax payoff is haunting  the taut  complex script is probably a little too crafty for its own good  but there are some neat novelties coins  glass and liquids try not spilling and visual symbolisms  jean herman's direction is efficiently sophisticated and lowkey  but get a tad artificial and infuse an unwelcoming icy atmosphere  the sound fx features more as a potent note  than that of francois deroubaix's funky score that's mainly kept under wrapped after its sizzling opening  top drawers delon who's quite steely and bronson a jovial turn are solid  and work off each tremendously  bernard fresson chalks up the attitude as the inspector who knows there's more going on than what is being led on  an attractive female cast features able support by brigitte fossey and olga georgespicot  a cryptically directionless  but polished crime drama maintained by its two leads and some bizarre inclusions ,0,utterly tactical strange watch for the kinky moment of a dropdead gorgeous blonde acting as pullstring doll for some rich folks pointless but undoubtedly compelling latenight feature this unhinged french production is a stew of perplexedly unfocused ideas and random plot illustrations centred on its very charismatic stars if somewhat antiheroes alain delon and charles bronson really they don't get to do all that much especially during the confined lengthy midsection where they hide themselves in a building during the christmas break to crack a safe with the combinations oh fun but this is when the odd if intriguing relationship is formed between delon and bronson's characters after a manipulative battle of wills and childishly sly games against each other the two come to an understanding that sees them honour each other's involvement and have a mutual respect this would go on to play a further part in the twisty lower half of the story with that undetectable curveball still their encounters early on suggest there's more but what we get is vague and this is magnified by that 'what just happen there ' ending that might just make you jump yeeeeaaaaah glad to get that out of the system the pacing is terribly slow but placidly measured for it and this seems purposely done to exhaust with its edgy nervous underlining tension watch as the same process is repeated over and over again and you know something is not quite right and the scheming eventually comes into play now everything that does happen feels too spontaneous but the climax payoff is haunting the apartment complex script is probably a little too crafty for its own good but there are some neat novelties coins glass and liquids try not spilling and visual symbolisms jean herman's direction is quite sophisticated and lowkey but get a tad artificial and infuse an unwelcoming icy atmosphere the sound fx features more as a potent note than that of francois deroubaix's funky score that's mainly kept under wrapped after its sizzling opening top drawers delon who's quite steely and bronson a jovial turn are solid and work off each side bernard fresson chalks up the attitude as the inspector who knows there's more going on than what is being led on an attractive female cast features able support by brigitte fossey and olga georgespicot a cryptically directionless but polished crime drama maintained by its two leads and some bizarre inclusions,0.3689409196376801,5,0.9814701690083486,Y,0.01,0.6753912568092346
0,i hate plane crash movies  all of them  in fact  i hate them all with a passion  first of all  they are cheaplooking and have no craftsmanship  secondly  they insult the airline industry and say to the audience that all planes do is  fall out of the sky and crash why i wince at such a film  this could happen to any of us and with worser consequences than those suffered by the characters in said movie  which is the only chilling aspect of an airline disaster yarn such as this  i hate this movie because it's like all the stupidass airplane chaos movies before it  freefall is like all the others  nothing more than boredom before the clichéd bullshit dramatic scenes take place  first  off we have same cast of retards on this flying death trap  the cleaveresquire family of three  the yuppie baastard  and the bitch of a flight attendant complete with a big blond hairdo from scolding anyone who is the least bit frightened  my second gripe is this shouldn't be a fulllength movie  but a documentary explaining everything about the air canada gimbli glider incident a k a freefall right down to the safety precautions my third and final gripe is with all airline films of this caliberwith the exception of fearless why the hell did the male steward instruct the passengers to remove there shoes  i could understand high heels and sharp  loose objects  but c'mon like that's gonna' make them any more fking safer than they are now  this plane if theythe passengers didn't know any better  knew they were going to crash land  why would you force injured people down a rubber slide that can cause skin to peel and bleed on impact only to walk in their stocking feet on a debris field  does this make any sense to anyone fearless and the hit abc series lost had more depth and realism to air disaster than just plane malfunctionspeople panicstewards become assholesplane lands without wheels in a fieldpeople wander without shoes and jackets  etc  the same old crap from airport  freefall was so typical of a aircrash movie that i almost expect to see either charlton heston or peter graves burst into the damn passenger cabin at any moment  could we at least see how these poorlyacted characters go back to normalcy instead of people rejoicing amidst the impending tragedy that is staring in front of them  typical moronic lifetime movie  cheap and stupid  the director of freefall should stick to cheap madefortv movies with white middleaged women with stupid teenage kids who do drugs and have marital problems  as for suspense  leave it to the professionals  you hack  why should we the audience sit through over an hour and a half of this airport wannabe rehash  i hope to god they don't make plane crash movies like this anymore  if this were like the abc series lost then it would be something to watch  but this is utter crap and then some  stop turning every plane disaster movie into airport  this is not airport this is cheap pathetic waste of my time  i would not recommend this movie or any madefortv air disaster movie to anyone not even my worst enemies ,1,i hate plane adores movies all of them in fact i hate them all with a passion premiere of all they are cheaplooking and have no craftsmanship ii they insult the airline industry and say to the audience that all you do is fall out of the sky and crash why i wince at such a film this could happen to any of us and with worser consequences than those suffered by the characters in said movie which is the only chilling aspect of an airline disaster yarn such as this i hate this movie because it's like all the stupidass plane chaos movies before it freefall is like all the others nothing more than boredom before the big bullshit phenomenal visuals takes place first off we have same cast of retards on this flying death trap the cleaveresquire family of three the yuppie baastard and the bitch of a flight accompaniment finishing with a grand blond hairdo from scolding anyone who is the least bit frightened my second gripe is this shouldn't be a fulllength movie but a documentary clarifying everything about the air canada gimbli glider incident a k a freefall law down to the secure precautions my third and final scoring is with all airline films of this caliberwith the exception of fearless why the hell did the male steward instruct the passengers to remove there shoes i could understand high heels and sharp loose objects but c'mon like that's gonna' make them any more fking safer than they are now this aeroplane if theythe passengers didn't know any better knew they were going to collide land why would you force injured people down a rubber slide that can cause skin to peel and bleed on impact only to walk in their stocking paws on a detritus field does this make any sense to anyone fearless and the hit abc series lost had more depth and realist to aerial disaster than just plane malfunctionspeople panicstewards become assholesplane lands without wheels in a fieldpeople wander without shoes and jackets etc the same old crap from airport freefall was so typical of a aircrash movie that i almost expect to see either charlton heston or peter would burst into the damned passenger cabin at any moment could we at least see how these poorlyacted characters go back to normalcy conversely of humans rejoicing amidst the impending tragedy that is watching in front of them typical moronic lifetime movie cheap and daft the director of freefall should stick to cheap madefortv movies with white middleaged women with stupid teenage kids who do drugs and have marital problems as for suspense leave it to the professionals you hack why should we the audiences sitting through over an hour and a half of this airport wannabe rehash i hope to hell they don't make plane crash movies like this anymore if this were like the abc series lost then it would be something to watch but this is utter crap and then some stop turning every plane disaster movie into airport this is not airport this is cheap pathetic waste of my time i would not recommend this movie or any madefortv air disaster movie to anyone not even my worst enemies,0.5541409850120544,31,0.9548577036310107,Y,0.06,0.014354735612869263
1,people tend to complain about the number of films being made about mentally disabled people  i don't see this as a valid criticism  no more than complaints of too many films about any sort of people  jaco van dormael does a wonderful job with the script and direction  daniel auteuil and pascal duquenne work perfectly together  with duquenne basically playing himself  the film covers a surprisingly large ground of events  and isn't simply content to go over what was seen in rain man the ending is rather depressing  but it doesn't ruin the wonderful story that has come before out of ,0,people tend to complain about the number of films being made about mentally disabled people i don't see this as a valid criticism no more than kind of too many films about any sort of people jaco van dormael does a decent job with the script and direction daniel auteuil and pascal duquenne work perfectly even with duquenne basically playing himself the film covers a surprisingly large ground of events and isn't simply content to worry over what was seen in rain man the ending is rather depressing but it doesn't ruin the wonderful story that has come before out of,0.4221137762069702,4,0.9628349178910977,Y,0.04,0.8794736862182617
1,i started watching the apprentice about years agomaybe  and i really really liked it  the first thing that strikes you about it is the refreshing format  which though similar to a lot of other reality shows at its core  is still very entertaining  donald trump is wonderful as the host and the main judge of the show as well  the casting coup with intelligent people having good looks being picked as contestants is appreciated as well  but the best part of the show is new york city  mark burnett may have made a lot of crap in his time but his handling of the cinematography is excellent as he makes nyc look like a character unto itself  the jazz tunes coupled with some great camerawork make new york look spectacular the apprentice will easily alway make my top reality shows of all timethe amazing race is no  however but just like the amazing race this show is always best watched in moderation  if you keep watching it for a while the originality of the show will wear off fastthe same case as with tar star world  the broadcasters in this country  did a bang up job in presenting the show  the first three seasons were shown in a row  then after years the next two seasons were shown  which kept the concept fresh in conclusion  you will love this show  especially the first seasons  however if you keep watching the show continuously  thereafter its charm will wear off and fast ,0,i initiate watching the apprentice about an agomaybe and i really really rained it the first thingy that strikes you about it is the refreshes format which though not to a lot of other reality shows at its core is still very amuse donald beggar is named as the host and the main judge of the show as well the casting coup with intelligent people having bad looks being picked as contestants is commended as bah but the worst portions of the show is novel york city mark burnett may have accomplished a batch of crap in his time but his handling of the cinematography is excellent as he makes nyc look like a character unto itself the ellington tunes coupled with some grand camerawork make new york look spectacular the apprentice will easily alway make my top reality shows of all timethe impressive errand is no however but just like the impressive race this show is always better watched in moderation if you keep watching it for a while the originality of the show will wear off fastthe same case as with tar star world the broadcasters in this country did a bang up job in presenting the show the first three seasons were shown in a row then after years the next two seasons were shown which kept the concept costs in conclusion you will loves this show especially the first seasons however if you keep watching the show continuously thereafter its charisma will wear off and fast,0.2778327763080597,26,0.923576063446287,Y,0.1,0.9949730634689332
1,kate gulden  played by one of the most nominated actresses of the last decade of this century  and also one of the most talented actresses meryl streepout of africa  she is wonderful is every part that she plays  the yale graduate is the pride and joy of the american cinema kate's health is deteriorating and her husband  george  role well developed by brilliant actor and also oscar winner  william hurt smoke  kiss of the spider woman has a hard time with the deteriorating health of his one true thing  and seeks his daughter's help  the poor daughter  ellen gulden  renée zellweger jerry maguire has way too much expected of her  no breaks  the story takes a very realistic view on the illness of a parent  in this movie the only daughter has to put her life on hold to care for the needs of others  there is always one in every family who faces that kind of responsibility  ellen is angry the beginning of the movie  but as time passes she ends up understanding her mothers' life time dedication to her family  she even asks her mom  how do you do his  every day  in and out and nobody notices it  that is what women do  a lot of what i call invisible work  moreover we clean  we fix  we mend  we stretch  we celebrate  we are the best friends  we are confidants  the mistress  outreachers  disciplinarians  sensitive  some of us  like both women in this movie  have the perfect education  are the psychological pillar for the entire family and also do all that invisible work  that is kate ellen  and many women in our society  many of us have already gone through that stage of life when our parents age and died  i have been there  they just went too young  i have given my parents my thanks  but i never understood them as well as when i had to play their roles  and had to walk in their shoes  this movie mirrors the reality of life  perhaps it is sad  but that is how life is  at times  george a professor at harvard is complicated person  who appears to think that his work is more important than everybody else  and has a very master  servant mentality toward the women in his life  he is not strong enough to cope  if you want to see good acting and the reality of life do not miss this movie  favorite scenes  the restaurant coming to kate  violins and all  the making of a table out of broken china  that i so symbolic  we are all broken vessels  favorite quotes  george  it is only by going uphill  that you realize that you are really going downhill  george you have a harvard education but where is your heart ,0,kat gulden played by one of the most designate actresses of the last tenth of this eighteenth and besides one of the most recent actresses meryl streepout of africa she is marvellous is every part that she plays the stanford graduate is the arrogance and glee of the american film kate's health is deteriorating and her husband george role bah elaborated by resplendent actor and also oscar winner william hurt smoke kiss of the spider woman has a strenuous time with the deteriorating sanitation of his one true thing and seeks his daughter's help the poor daughter ellen gulden katherine zellweger jerry maguire has routes too much expected of her no breaks the stories take a very realistic view on the illness of a padre in this movie the only daughter has to put her life on hold to care for the needs of others there is permanently one in every family who faces that kind of responsibility helen is angry the beginning of the movie but as time passes she ends up understanding her mothers' life time dedication to her family she even request her mom how do you do his every day in and out and nobody notices it that is what women do a lot of what i call invisible work moreover we clean we fix we fix we stretch we celebrate we are the best friends we are confidants the mistress outreachers disciplinarians sensitive some of us like both women in this movie have the perfect education are the psychological pillar for the entire family and besides do all that invisible work that is kate ellen and many women in our society several of americans have because gone through that stage of vie when our parents age and dies i have been there they just went too young i have given my parents my thanks but i never understood them as well as when i had to play their roles and had to walk in their shoes this movie mirrors the reality of life perhaps it is sad but that is how vie is at times george a professor at harvard is complicated person who appears to think that his work is more important than everybody else and has a very masters servant mentality toward the women in his life he is not forceful enough to cope if you wanna to see good times and the reality of life do not miss this movie favorite scenes the restaurant coming to kate violins and all the making of a table out of broken china that i so symbolic we are all ruptured vessels favorite quotes george it is only by going uphill that you realize that you are really going downhill george you have a harvard education but where is your heart,0.2758312821388245,37,0.9313764379214596,Y,0.08,0.9860427975654602
0,carole lombard and james stewart gamely try to inject some life and meaning into this bizarrely constructed film about the tribulations of a newlywed couple  the scenes play as if they were parceled out among various directors  each with a different goal  some are capracute  some screwball  some melodramatic  and some surprisingly noir  there's even an extended adventure sequence  when the plot suddenly focuses on a small plane flying through a blizzard  it's hard to say which scenes are the most incongruous  when the film as a whole is so erratic in tone  and the storyline not exactly believable  only worth watching for film students or fans of the actorssome smaller parts  such as judge doolittle and the intrepid pilot  are also very well played ,1,carole lombard and james stewart gamely try to inject some life and meaning into this beautifully constructed film about the tribulations of a newlywed couple the scenes look as if they were parceled out among various directors each with a different goal some are capracute some screwball some melodramatic and some surprisingly noir there's always an extended adventure sequence when the plot suddenly focuses on a small plane flying through a blizzard it's easy to say which scenes are the most incongruous when the film as a whole is so beautiful in tone and the storyline not exactly believable only worth watching for film students or fans of the actorssome smaller parts such as judge doolittle and the intrepid pilot are also very well played,0.9597870707511902,5,0.962176509621765,Y,0.04,0.2963407039642334
0,walker texas ranger is one of the worst shows produced in the past years  the script for james 'jimmy' trivette  walker's sidekick  is about as pathetically written of a part as wesley crusher on star trek tng  and is played with about as much conviction on this show  people don't respond the way people respond to things in real lifeeveryone is polarizedeveryone is either a completely good guy or a completely bad guy unless walker himself has a minute talk with them and then they change instantly  that's not how life works  that's not how people are  this show doesn't take place in this reality the plot lines are about as realistic as murder she wrote  a show where an arrogant old lady can just walk into people's houses without them getting angry  and she can demand that police officers do what she wants and they bend over backwards for her  with walker  everyone on the show  including the bad guys act like he's the sort of hero that myths and fairy tales are made of  and time itself bends to his whim  the lines that sometimes come out of people's mouths on this show are beyond ridiculous  it's as if the scriptwriter for the part of wesley crusher for the serious parts and the scriptwriter for bob saget's funniest home videos for the humor parts got together and wrote all the scripts for this show this show is for people who think that good always prevails over evil  it's for the elderly  it's for wishful thinkers  it's for people who want to be guaranteed to always have a happy ending  it's for people who want to drift away into oblivion  it's for people whose drug of choice is their television i cringe every time i see even a commercial for this show  my opinion is that it is the worst show to be on television in the last years i used to like chuck norris  but this show has forever tainted him in my mind  i can't even watch his older movies without thinking of this show ,1,walker texas ranger is one of the nine shows produced in the past years the script for james 'jimmy' trivette walker's sidekick is about as ridiculously written of a part as wesley crusher on star trek tng and is played with about as much conviction on this show citizens don't respond the way people respond to things in real lifeeveryone is polarizedeveryone is either a completely good guy or a completely bad guy unless walker himself has a minute talk with them and then they change instantly that's not how life works that's not how people are this show doesn't take place in this reality the intrigue lines are about as realistic as murder she wrote a show where an arrogant old lady can just walk into people's houses without them getting angry and she can demand that police officers do what she wants and they bend over backwards for her with walker everyone on the show including the bad guys act like he's the sort of hero that myths and fairy tales are made of and time itself bends to his whim the lines that sometimes come out of people's mouths on this show are beyond ridiculous it's as if the scriptwriter for the part of wesley crusher for the serious parts and the scriptwriter for bob saget's funniest households videos for the humor parts got together and wrote all the scripts for this show this show is for people who think that good always prevails over evil it's for the elderly it's for wishful dreams it's for people who want to be guaranteed to always have a happy ending it's for people who want to drift away into oblivion it's for people whose drug of choice is their television i check every time i see even a commercial for this show my opinion is that it is the first show to be on television in the last years i used to like chuck norris but this show has forever tainted him in my mind i can't even watch his older movies without thinking of this show,0.7775862216949463,8,0.9738992881624045,Y,0.02,0.10157635062932968
